time_s,k_hat,cwds,qsrc,psrc,n_aggressive,n_conservative,n_unchanged,busy_frac,coll_rate,coll_rate_frame,dscts_frames,dscts_bursts,bsr_sum,lli_count,changed
5,12,1,4,3,0,0,34,0.7701,0.111111,0.361111,36,18,221,26,0
5.1,12,1,4,3,0,0,34,0.77279,0.0869565,0.481481,54,23,209,28,0
5.2,12,1,4,3,0,0,34,0.7568,0.111111,0.477273,44,18,178,20,0
5.3,12,1,4,3,0,0,34,0.76765,0.037037,0.410714,56,27,202,31,0
5.4,12,1,4,3,0,0,34,0.76768,0.0714286,0.571429,70,28,244,30,0
5.5,12,1,4,3,0,0,34,0.7712,0.272727,0.576923,52,22,248,28,0
5.6,12,1,4,3,0,0,34,0.75674,0,0.333333,12,6,240,8,0
5.7,12,1,4,3,0,0,34,0.76339,0.107143,0.433333,60,28,230,31,0
5.8,12,1,4,3,0,0,34,0.75172,0.178571,0.544118,68,28,262,25,0
5.9,12,1,4,3,0,0,34,0.7777,0.375,0.655172,58,24,215,26,0
6,12,1,4,3,0,0,34,0.76351,0.36,0.683333,60,25,180,21,0
6.1,12,1,4,3,0,0,34,0.74505,0.230769,0.533333,30,13,224,10,0
6.2,12,1,4,3,0,0,34,0.76437,0.130435,0.461538,52,23,157,20,0
6.3,12,1,4,3,0,0,34,0.75775,0.0714286,0.53125,32,14,194,17,0
6.4,12,1,4,3,0,0,34,0.77738,0.2,0.542857,70,30,174,32,0
6.5,12,1,4,3,0,0,34,0.74487,0.125,0.444444,18,8,216,5,0
6.6,12,1,4,3,0,0,34,0.7542,0.214286,0.483333,60,28,181,20,0
6.7,12,1,4,3,0,0,34,0.76682,0.0769231,0.464286,56,26,197,21,0
6.8,12,1,4,3,0,0,34,0.72587,0,0.2,10,5,152,7,0
6.9,12,1,4,3,0,0,34,0.76266,0.333333,0.5625,32,15,178,14,0
7,12,1,4,3,0,0,34,0.76461,0.230769,0.5,54,26,226,30,0
7.1,12,1,4,3,0,0,34,0.75044,0.153846,0.392857,28,13,178,8,0
7.2,12,1,4,3,0,0,34,0.75184,0.24,0.482759,58,25,151,16,0
7.3,12,1,4,3,0,0,34,0.75282,0.181818,0.541667,48,22,249,25,0
7.4,12,1,4,3,0,0,34,0.76987,0.285714,0.634615,52,21,234,29,0
7.5,12,1,4,3,0,0,34,0.73284,0.6,0.6,10,5,159,1,0
7.6,12,1,4,3,0,0,34,0.77134,0.297297,0.66,100,37,217,36,0
7.7,12,1,4,3,0,0,34,0.76976,0.291667,0.676471,68,24,266,24,0
7.8,12,1,4,3,0,0,34,0.78104,0.05,0.46,50,20,246,30,0
7.9,12,1,4,3,0,0,34,0.76262,0.25,0.525,40,20,205,18,0
