time_s,k_hat,cwds,qsrc,psrc,n_aggressive,n_conservative,n_unchanged,busy_frac,coll_rate,coll_rate_frame,dscts_frames,dscts_bursts,bsr_sum,lli_count,changed
5.6,30,1,4,3,0,0,31,0.76718,0.42,0.725352,142,50,222,54,0
5.7,30,1,4,3,0,0,31,0.77607,0.293103,0.692708,192,58,232,78,0
5.8,30,1,4,3,0,0,31,0.77448,0.254902,0.651316,152,51,264,73,0
5.9,30,1,4,3,0,0,31,0.77506,0.20339,0.627907,172,59,256,80,0
6,30,1,4,3,0,0,31,0.78856,0.285714,0.673203,153,49,195,76,0
6.1,30,1,4,3,0,0,31,0.75001,0.340909,0.607477,107,44,183,38,0
6.2,30,1,4,3,0,0,31,0.7636,0.0833333,0.478261,92,36,175,49,0
6.3,30,1,4,3,0,0,31,0.76012,0.317073,0.675,120,41,220,40,0
6.4,30,1,4,3,0,0,31,0.77562,0.288462,0.714286,168,52,196,76,0
6.5,30,1,4,3,0,0,31,0.74828,0.111111,0.433333,60,27,211,28,0
6.6,30,1,4,3,0,0,31,0.759,0.208333,0.526786,112,48,193,46,0
6.7,30,1,4,3,0,0,31,0.77621,0.372549,0.737805,164,51,195,73,0
6.8,30,1,4,3,0,0,31,0.76062,0.323529,0.565789,76,34,154,41,0
6.9,30,1,4,3,0,0,31,0.74987,0.097561,0.519608,102,41,151,31,0
7,30,1,4,3,0,0,31,0.75941,0.170213,0.495413,109,47,170,52,0
7.1,30,1,4,3,0,0,31,0.75839,0.196078,0.477064,109,51,164,48,0
7.2,30,1,4,3,0,0,31,0.76809,0.213115,0.596386,166,61,227,64,0
7.3,30,1,4,3,0,0,31,0.77682,0.333333,0.698795,166,54,232,79,0
7.4,30,1,4,3,0,0,31,0.76115,0.177778,0.5,114,45,184,45,0
7.5,30,1,4,3,0,0,31,0.73964,0.125,0.441176,34,16,165,14,0
7.6,30,1,4,3,0,0,31,0.75257,0.25,0.5,72,32,137,29,0
7.7,30,1,4,3,0,0,31,0.76808,0.265306,0.678082,146,49,276,52,0
7.8,30,1,4,3,0,0,31,0.7929,0.315789,0.670588,170,57,228,90,0
7.9,30,1,4,3,0,0,31,0.76629,0.238095,0.625,120,42,169,51,0
