time_s,k_hat,cwds,qsrc,psrc,n_aggressive,n_conservative,n_unchanged,busy_frac,coll_rate,coll_rate_frame,dscts_frames,dscts_bursts,bsr_sum,lli_count,changed
4.1,26,1,4,3,0,0,32,0.77888,0.37037,0.72619,168,54,221,68,0
4.2,26,1,4,3,0,0,32,0.78265,0.388889,0.726744,172,54,238,79,0
4.3,26,1,4,3,0,0,32,0.74451,0.181818,0.516393,122,44,194,48,0
4.4,26,1,4,3,0,0,32,0.76384,0.288462,0.598485,132,52,204,42,0
4.5,26,1,4,3,0,0,32,0.77535,0.384615,0.715909,176,52,271,65,0
4.6,26,1,4,3,0,0,32,0.79255,0.403509,0.791262,206,57,247,84,0
4.7,26,1,4,3,0,0,32,0.78178,0.225,0.565217,115,40,249,63,0
4.8,26,1,4,3,0,0,32,0.75959,0.4,0.681818,132,45,226,47,0
4.9,26,1,4,3,0,0,32,0.7729,0.22,0.609589,146,50,255,64,0
5,26,1,4,3,0,0,32,0.789,0.380952,0.760563,142,42,252,69,0
5.1,26,1,4,3,0,0,32,0.77141,0.413043,0.693548,124,46,278,48,0
5.2,26,1,4,3,0,0,32,0.7709,0.3,0.607843,102,40,202,57,0
5.3,26,1,4,3,0,0,32,0.76638,0.4,0.704819,166,55,218,60,0
5.4,26,1,4,3,0,0,32,0.78665,0.4,0.71519,158,50,263,71,0
5.5,26,1,4,3,0,0,32,0.76603,0.367347,0.625,128,49,269,53,0
5.6,26,1,4,3,0,0,32,0.786,0.388889,0.778947,190,54,244,80,0
5.7,26,1,4,3,0,0,32,0.75804,0.314286,0.573171,82,35,236,35,0
5.8,26,1,4,3,0,0,32,0.77149,0.36,0.722581,155,50,236,53,0
5.9,26,1,4,3,0,0,32,0.78024,0.4,0.737968,187,60,207,72,0
6,26,1,4,3,0,0,32,0.76701,0.357143,0.634615,104,42,220,46,0
6.1,26,1,4,3,0,0,32,0.77177,0.282609,0.62069,116,46,232,50,0
6.2,26,1,4,3,0,0,32,0.76783,0.319149,0.586207,116,47,166,58,0
6.3,26,1,4,3,0,0,32,0.77518,0.3,0.698718,156,50,211,58,0
6.4,26,1,4,3,0,0,32,0.76777,0.355932,0.71978,182,59,230,60,0
6.5,26,1,4,3,0,0,32,0.77669,0.555556,0.828767,146,45,200,61,0
6.6,26,1,4,3,0,0,32,0.78223,0.38,0.752874,174,50,296,75,0
6.7,26,1,4,3,0,0,32,0.77983,0.245614,0.679775,178,57,280,76,0
6.8,26,1,4,3,0,0,32,0.77449,0.350877,0.682927,164,57,280,63,0
6.9,26,1,4,3,0,0,32,0.78164,0.345455,0.75,184,55,227,72,0
7,26,1,4,3,0,0,32,0.77268,0.269231,0.610294,136,52,190,67,0
7.1,26,1,4,3,0,0,32,0.77918,0.375,0.738889,180,56,243,71,0
7.2,26,1,4,3,0,0,32,0.75526,0.222222,0.451613,62,27,254,22,0
7.3,26,1,4,3,0,0,32,0.78107,0.4,0.724138,174,60,264,70,0
7.4,26,1,4,3,0,0,32,0.78979,0.297872,0.727848,158,47,280,78,0
7.5,26,1,4,3,0,0,32,0.78196,0.326531,0.734177,158,49,244,72,0
7.6,26,1,4,3,0,0,32,0.75784,0.47619,0.805556,144,42,182,53,0
7.7,26,1,4,3,0,0,32,0.78308,0.433962,0.770115,174,53,317,64,0
7.8,26,1,4,3,0,0,32,0.76272,0.288462,0.6,130,52,158,59,0
7.9,26,1,4,3,0,0,32,0.75223,0.236842,0.555556,90,38,182,36,0
